text,font_size,font_name,is_bold,is_title_case,is_uppercase,x,y,page,line_len,is_heading,heading_level
shy,12,OCR,0,0,0,1246,5398,9,3,0,
and,12,OCR,0,0,0,1335,5399,9,3,0,
not,12,OCR,0,0,0,1429,5400,9,3,0,
want,12,OCR,0,0,0,1513,5400,9,4,0,
trustworthy,12,OCR,0,0,0,235,5442,9,11,0,
and,12,OCR,0,0,0,520,5442,9,3,0,
the,12,OCR,0,0,0,1216,5444,9,3,0,
focus,12,OCR,0,0,0,1300,5444,9,5,0,
on,12,OCR,0,0,0,1430,5453,9,2,0,
them.,12,OCR,0,0,0,1496,5444,9,5,0,
"approachable,",12,OCR,0,0,0,237,5488,9,13,0,
warm,12,OCR,0,0,0,237,5542,9,4,0,
and,12,OCR,0,0,0,375,5533,9,3,0,
friendly,12,OCR,0,0,0,467,5533,9,8,0,
and,12,OCR,0,0,0,237,5579,9,3,0,
gives,12,OCR,0,0,0,330,5588,9,5,0,
outa,12,OCR,0,0,0,457,5582,9,4,0,
wholesome,12,OCR,0,0,0,237,5628,9,9,0,
image.,12,OCR,0,0,0,507,5636,9,6,0,
LUXURY,12,OCR,0,0,1,235,5771,9,6,0,
ITEMS,12,OCR,0,0,1,416,5771,9,5,0,
Can,12,OCR,0,1,0,237,5819,9,3,0,
obviously,12,OCR,0,0,0,328,5817,9,9,0,
signal,12,OCR,0,0,0,237,5863,9,6,0,
your,12,OCR,0,0,0,376,5872,9,4,0,
wealth.,12,OCR,0,0,0,237,5911,9,7,0,
That,12,OCR,0,1,0,408,5911,9,4,0,
you,12,OCR,0,0,0,520,5920,9,3,0,
have,12,OCR,0,0,0,237,5957,9,4,0,
arrived.,12,OCR,0,0,0,355,5957,9,8,0,
While,12,OCR,0,1,0,543,5956,9,5,0,
it,12,OCR,0,0,0,239,6002,9,2,0,
could,12,OCR,0,0,0,277,6003,9,5,0,
also,12,OCR,0,0,0,408,6003,9,4,0,
indicate,12,OCR,0,0,0,510,6002,9,8,0,
your,12,OCR,0,0,0,696,6011,9,4,0,
"taste,",12,OCR,0,0,0,235,6050,9,6,0,
it,12,OCR,0,0,0,372,6050,9,2,0,
may,12,OCR,0,0,0,412,6057,9,3,0,
come,12,OCR,0,0,0,517,6057,9,4,0,
across,12,OCR,0,0,0,647,6057,9,6,0,
as,12,OCR,0,0,0,801,6057,9,2,0,
seeking,12,OCR,0,0,0,237,6096,9,7,0,
external,12,OCR,0,0,0,418,6096,9,8,0,
validation,12,OCR,0,0,0,616,6096,9,10,0,
or,12,OCR,0,0,0,236,6151,9,2,0,
overcompensation.,12,OCR,0,0,0,294,6142,9,17,0,
For,12,OCR,0,1,0,739,6144,9,3,0,
"influencers,",12,OCR,0,0,0,239,6188,9,12,0,
it,12,OCR,0,0,0,512,6188,9,2,0,
signals,12,OCR,0,0,0,550,6188,9,7,0,
a,12,OCR,0,0,0,712,6197,9,1,0,
collab,12,OCR,0,0,0,236,6242,9,6,0,
with,12,OCR,0,0,0,378,6242,9,4,0,
brands.,12,OCR,0,0,0,488,6242,9,7,0,
It,12,OCR,0,1,0,1200,5494,9,2,0,
may,12,OCR,0,0,0,1241,5501,9,3,0,
also,12,OCR,0,0,0,1347,5492,9,4,0,
indicate,12,OCR,0,0,0,1449,5492,9,8,0,
sentimental,12,OCR,0,0,0,1088,5538,9,11,0,
value,12,OCR,0,0,0,1362,5538,9,5,0,
of,12,OCR,0,0,0,1495,5538,9,2,0,
the,12,OCR,0,0,0,1551,5538,9,3,0,
group,12,OCR,0,0,0,1109,5592,9,5,0,
to,12,OCR,0,0,0,1250,5586,9,2,0,
the,12,OCR,0,0,0,1305,5584,9,3,0,
individual.,12,OCR,0,0,0,1391,5583,9,11,0,
Dating,12,OCR,0,1,0,211,6505,9,6,0,
Data,12,OCR,0,1,0,728,6506,9,4,0,
Respondents,12,OCR,0,1,0,574,6995,9,11,0,
Respondents/,12,OCR,0,1,0,1354,6994,9,12,0,
of,12,OCR,0,0,0,572,7040,9,2,0,
asurvey,12,OCR,0,0,0,664,7049,9,7,0,
on,12,OCR,0,0,0,829,7049,9,2,0,
singles,12,OCR,0,0,0,1352,7040,9,7,0,
Tinder,12,OCR,0,1,0,570,7088,9,6,0,
users,12,OCR,0,0,0,728,7097,9,5,0,
say,12,OCR,0,0,0,1353,7097,9,3,0,
thata,12,OCR,0,0,0,1439,7088,9,5,0,
compliment,12,OCR,0,0,0,995,7120,9,10,0,
on,12,OCR,0,0,0,1269,7143,9,2,0,
appearance,12,OCR,0,0,0,1336,7142,9,10,0,
is,12,OCR,0,0,0,997,7180,9,2,0,
one,12,OCR,0,0,0,1040,7189,9,3,0,
of,12,OCR,0,0,0,1133,7180,9,2,0,
the,12,OCR,0,0,0,1188,7180,9,3,0,
most,12,OCR,0,0,0,1273,7182,9,4,0,
appealing,12,OCR,0,0,0,1394,7180,9,9,0,
types,12,OCR,0,0,0,995,7228,9,5,0,
of,12,OCR,0,0,0,1133,7225,9,2,0,
messages,12,OCR,0,0,0,1181,7225,9,8,0,
they,12,OCR,0,0,0,1415,7226,9,4,0,
would,12,OCR,0,0,0,1527,7226,9,5,0,
use,12,OCR,0,0,0,996,7281,9,3,0,
to,12,OCR,0,0,0,1081,7274,9,2,0,
initiate,12,OCR,0,0,0,1139,7274,9,8,0,
contact.,12,OCR,0,0,0,1304,7274,9,8,0,
say,12,OCR,0,0,0,220,7122,9,3,0,
“having,12,OCR,0,0,0,308,7125,9,7,0,
many,12,OCR,0,0,0,481,7125,9,4,0,
pictures”,12,OCR,0,0,0,616,7134,9,9,0,
that,12,OCR,0,0,0,219,7180,9,4,0,
clearly,12,OCR,0,0,0,320,7180,9,7,0,
show,12,OCR,0,0,0,481,7180,9,4,0,
a,12,OCR,0,0,0,610,7188,9,1,0,
person”,12,OCR,0,0,0,647,7180,9,7,0,
is,12,OCR,0,0,0,833,7180,9,2,0,
the,12,OCR,0,0,0,219,7226,9,3,0,
most,12,OCR,0,0,0,304,7228,9,4,0,
appealing,12,OCR,0,0,0,424,7226,9,9,0,
aspect,12,OCR,0,0,0,653,7228,9,6,0,
of,12,OCR,0,0,0,809,7225,9,2,0,
profiles,12,OCR,0,0,0,221,7271,9,8,0,
on,12,OCR,0,0,0,402,7280,9,2,0,
dating,12,OCR,0,0,0,468,7272,9,6,0,
apps.,12,OCR,0,0,0,619,7280,9,5,0,
Number,12,OCR,0,1,0,1299,7382,9,6,0,
of,12,OCR,0,0,0,1489,7382,9,2,0,
photos,12,OCR,0,0,0,1546,7382,9,6,0,
added,12,OCR,0,0,0,1710,7382,9,5,0,
to,12,OCR,0,0,0,1859,7384,9,2,0,
Tinder,12,OCR,0,1,0,1913,7382,9,6,0,
profiles,12,OCR,0,0,0,2072,7382,9,8,0,
during,12,OCR,0,0,0,1297,7430,9,6,0,
peak,12,OCR,0,0,0,1454,7430,9,4,0,
season,12,OCR,0,0,0,1571,7438,9,6,0,
which,12,OCR,0,0,0,1737,7430,9,5,0,
is,12,OCR,0,0,0,1882,7430,9,2,0,
January,12,OCR,0,1,0,1924,7432,9,7,0,
1,12,OCR,0,0,0,2124,7432,9,1,0,
to,12,OCR,0,0,0,2158,7432,9,2,0,
February,12,OCR,0,1,0,1299,7476,9,8,0,
14,12,OCR,0,0,0,1520,7478,9,3,0,
HER,12,OCR,0,0,1,220,8111,9,3,0,
TIPS,12,OCR,0,0,1,313,8111,9,4,0,
ON,12,OCR,0,0,1,418,8111,9,2,0,
GETTING,12,OCR,0,0,1,489,8111,9,7,0,
IT,12,OCR,0,0,1,680,8111,9,2,0,
RIGHT:,12,OCR,0,0,1,731,8111,9,6,0,
«,12,OCR,0,0,0,229,8177,9,1,0,
Keep,12,OCR,0,1,0,271,8163,9,4,0,
it,12,OCR,0,0,0,390,8161,9,2,0,
professional,12,OCR,0,0,0,427,8161,9,12,0,
and,12,OCR,0,0,0,702,8161,9,3,0,
clear.,12,OCR,0,0,0,791,8161,9,6,0,
Choose,12,OCR,0,1,0,911,8162,9,6,0,
a,12,OCR,0,0,0,1079,8170,9,1,0,
high-,12,OCR,0,0,0,1113,8161,9,5,0,
resolution,12,OCR,0,0,0,270,8211,9,10,0,
headshot,12,OCR,0,0,0,499,8211,9,8,0,
where,12,OCR,0,0,0,708,8211,9,5,0,
your,12,OCR,0,0,0,854,8220,9,4,0,
face,12,OCR,0,0,0,964,8211,9,4,0,
fills,12,OCR,0,0,0,1063,8211,9,5,0,
about,12,OCR,0,0,0,270,8259,9,5,0,
60%,12,OCR,0,0,0,404,8261,9,3,0,
of,12,OCR,0,0,0,502,8259,9,2,0,
the,12,OCR,0,0,0,556,8259,9,3,0,
frame.,12,OCR,0,0,0,634,8259,9,6,0,
A,12,OCR,0,1,1,784,8261,9,1,0,
"simple,",12,OCR,0,0,0,825,8259,9,7,0,
neutral,12,OCR,0,0,0,987,8259,9,7,0,
.,12,OCR,0,0,0,1295,8275,9,1,0,
background,12,OCR,0,0,0,271,8309,9,10,0,
and,12,OCR,0,0,0,537,8309,9,3,0,
smart,12,OCR,0,0,0,627,8312,9,5,0,
attire,12,OCR,0,0,0,762,8309,9,6,0,
go,12,OCR,0,0,0,889,8318,9,2,0,
a,12,OCR,0,0,0,949,8318,9,1,0,
long,12,OCR,0,0,0,985,8309,9,4,0,
way.,12,OCR,0,0,0,1085,8317,9,4,0,
*,12,OCR,0,0,0,220,8375,9,1,0,
Make,12,OCR,0,1,0,271,8359,9,4,0,
it,12,OCR,0,0,0,397,8359,9,2,0,
current.,12,OCR,0,0,0,433,8362,9,8,0,
Your,12,OCR,0,1,0,611,8361,9,4,0,
photo,12,OCR,0,0,0,723,8359,9,5,0,
should,12,OCR,0,0,0,859,8359,9,6,0,
reflect,12,OCR,0,0,0,1013,8359,9,7,0,
how,12,OCR,0,0,0,271,8409,9,3,0,
you,12,OCR,0,0,0,372,8418,9,3,0,
look,12,OCR,0,0,0,465,8409,9,4,0,
"today,",12,OCR,0,0,0,564,8409,9,6,0,
helping,12,OCR,0,0,0,709,8409,9,7,0,
people,12,OCR,0,0,0,876,8409,9,6,0,
recognise,12,OCR,0,0,0,270,8459,9,9,0,
you,12,OCR,0,0,0,487,8468,9,3,0,
both,12,OCR,0,0,0,579,8459,9,4,0,
online,12,OCR,0,0,0,686,8459,9,6,0,
and,12,OCR,0,0,0,828,8459,9,3,0,
in-person.,12,OCR,0,0,0,920,8459,9,10,0,
.,12,OCR,0,0,0,1295,8475,9,1,0,
Refresh,12,OCR,0,1,0,271,8509,9,7,0,
your,12,OCR,0,0,0,446,8518,9,4,0,
profile,12,OCR,0,0,0,558,8509,9,7,0,
picture,12,OCR,0,0,0,709,8509,9,7,0,
every,12,OCR,0,0,0,869,8518,9,5,0,
couple,12,OCR,0,0,0,1006,8509,9,6,0,
of,12,OCR,0,0,0,269,8559,9,2,0,
"years,",12,OCR,0,0,0,323,8568,9,6,0,
especially,12,OCR,0,0,0,462,8559,9,10,0,
if,12,OCR,0,0,0,687,8559,9,2,0,
your,12,OCR,0,0,0,724,8568,9,4,0,
appearance,12,OCR,0,0,0,834,8568,9,10,0,
has,12,OCR,0,0,0,1098,8559,9,3,0,
changed.,12,OCR,0,0,0,269,8605,9,8,0,
opportunities.,12,OCR,0,0,0,1343,8609,9,14,0,
“DATA,12,OCR,0,0,1,1138,6559,9,5,0,
COMPILED,12,OCR,0,0,1,1242,6559,9,8,0,
FROM,12,OCR,0,0,1,1416,6559,9,4,0,
SURVEYS,12,OCR,0,0,1,1517,6559,9,7,0,
CONDUCTED,12,OCR,0,0,1,1669,6559,9,9,0,
OVER,12,OCR,0,0,1,1873,6559,9,4,0,
TWO,12,OCR,0,0,1,1967,6559,9,3,0,
YEARS,12,OCR,0,0,1,2052,6559,9,5,0,
AMONG,12,OCR,0,0,1,1136,6609,9,5,0,
INDIVIDUALS,12,OCR,0,0,1,1269,6609,9,11,0,
AGED,12,OCR,0,0,1,1483,6609,9,4,0,
18-25,12,OCR,0,0,0,1582,6609,9,5,0,
ACROSS,12,OCR,0,0,1,1687,6609,9,6,0,
VARIOUS,12,OCR,0,0,1,1818,6609,9,7,0,
CITIES,12,OCR,0,0,1,1968,6609,9,6,0,
“Profile,12,OCR,0,1,0,221,6694,9,8,0,
pictures,12,OCR,0,0,0,463,6695,9,8,0,
can,12,OCR,0,0,0,717,6708,9,3,0,
be,12,OCR,0,0,0,839,6694,9,2,0,
a,12,OCR,0,0,0,928,6708,9,1,0,
window,12,OCR,0,0,0,979,6694,9,6,0,
into,12,OCR,0,0,0,1238,6695,9,4,0,
someone's,12,OCR,0,0,0,1366,6695,9,9,0,
life,12,OCR,0,0,0,1702,6694,9,4,0,
and,12,OCR,0,0,0,1806,6694,9,3,0,
interests.,12,OCR,0,0,0,1938,6695,9,10,0,
From,12,OCR,0,1,0,224,6783,9,4,0,
a,12,OCR,0,0,0,395,6794,9,1,0,
trust,12,OCR,0,0,0,444,6783,9,5,0,
and,12,OCR,0,0,0,604,6780,9,3,0,
sSafety,12,OCR,0,0,0,732,6780,9,7,0,
"perspective,",12,OCR,0,0,0,974,6780,9,12,0,
they,12,OCR,0,0,0,1353,6780,9,4,0,
are,12,OCR,0,0,0,1506,6794,9,3,0,
important,12,OCR,0,0,0,1623,6780,9,9,0,
"too,”",12,OCR,0,0,0,1935,6780,9,5,0,
says,12,OCR,0,0,0,2087,6794,9,4,0,
Dr,12,OCR,0,1,0,223,6870,9,2,0,
Chandni,12,OCR,0,1,0,310,6867,9,7,0,
"Tugnait,",12,OCR,0,1,0,566,6867,9,8,0,
relationship,12,OCR,0,0,0,818,6867,9,12,0,
expert,12,OCR,0,0,0,1184,6871,9,6,0,
at,12,OCR,0,0,0,1399,6871,9,2,0,
Tinder,12,OCR,0,1,0,1470,6867,9,6,0,
in,12,OCR,0,0,0,1685,6867,9,2,0,
India.,12,OCR,0,1,0,1756,6867,9,6,0,
TUT,12,OCR,0,0,1,927,7564,9,3,0,
eee,12,OCR,0,0,0,1206,7564,9,3,0,
shows,12,OCR,0,0,0,640,7839,9,5,0,
that,12,OCR,0,0,0,844,7825,9,4,0,
having,12,OCR,0,0,0,983,7826,9,6,0,
a,12,OCR,0,0,0,1198,7840,9,1,0,
profile,12,OCR,0,0,0,1251,7825,9,7,0,
picture,12,OCR,0,0,0,1463,7826,9,7,0,
can,12,OCR,0,0,0,1687,7840,9,3,0,
increase,12,OCR,0,0,0,1810,7826,9,8,0,
profile,12,OCR,0,0,0,2073,7826,9,7,0,
views,12,OCR,0,0,0,220,7912,9,5,0,
by,12,OCR,0,0,0,414,7911,9,2,0,
up,12,OCR,0,0,0,506,7925,9,2,0,
to,12,OCR,0,0,0,595,7915,9,2,0,
21,12,OCR,0,0,0,675,7914,9,2,0,
times.,12,OCR,0,0,0,765,7912,9,6,0,
As,12,OCR,0,1,0,960,7914,9,2,0,
Nirajita,12,OCR,0,1,0,1054,7911,9,8,0,
"Banerjee,",12,OCR,0,1,0,1286,7911,9,9,0,
career,12,OCR,0,0,0,1581,7925,9,6,0,
expert,12,OCR,0,0,0,1787,7915,9,6,0,
and,12,OCR,0,0,0,2003,7911,9,3,0,
head,12,OCR,0,0,0,2134,7911,9,4,0,
of,12,OCR,0,0,0,220,7999,9,2,0,
"editorial,",12,OCR,0,0,0,298,7999,9,10,0,
Linkedin,12,OCR,0,1,0,577,7999,9,8,0,
"India,",12,OCR,0,1,0,849,7999,9,6,0,
"says,",12,OCR,0,0,0,1023,8012,9,5,0,
“Think,12,OCR,0,1,0,1187,7997,9,6,0,
of,12,OCR,0,0,0,1395,7998,9,2,0,
it,12,OCR,0,0,0,1476,7999,9,2,0,
as,12,OCR,0,0,0,1529,8013,9,2,0,
your,12,OCR,0,0,0,1609,8013,9,4,0,
virtual,12,OCR,0,0,0,1766,7999,9,7,0,
handshake.”,12,OCR,0,0,0,1981,7998,9,11,0,
«,12,OCR,0,0,0,1295,8127,9,1,0,
Smile!,12,OCR,0,1,0,1344,8111,9,6,0,
A,12,OCR,0,1,1,1480,8113,9,1,0,
genuine,12,OCR,0,0,0,1522,8111,9,7,0,
smile,12,OCR,0,0,0,1702,8111,9,5,0,
makes,12,OCR,0,0,0,1824,8111,9,5,0,
you,12,OCR,0,0,0,1972,8120,9,3,0,
look,12,OCR,0,0,0,2065,8111,9,4,0,
approachable,12,OCR,0,0,0,1343,8161,9,12,0,
and,12,OCR,0,0,0,1648,8161,9,3,0,
confident,12,OCR,0,0,0,1737,8161,9,9,0,
—,12,OCR,0,0,0,1954,8180,9,1,0,
two,12,OCR,0,0,0,1992,8164,9,3,0,
qualities,12,OCR,0,0,0,2084,8161,9,9,0,
that,12,OCR,0,0,0,1343,8211,9,4,0,
matter,12,OCR,0,0,0,1440,8213,9,6,0,
in,12,OCR,0,0,0,1597,8211,9,2,0,
any,12,OCR,0,0,0,1643,8220,9,3,0,
professional,12,OCR,0,0,0,1733,8211,9,12,0,
setting.,12,OCR,0,0,0,2008,8211,9,8,0,
Avoid,12,OCR,0,1,0,1343,8259,9,5,0,
group,12,OCR,0,0,0,1477,8268,9,5,0,
photos,12,OCR,0,0,0,1614,8259,9,6,0,
or,12,OCR,0,0,0,1771,8268,9,2,0,
heavy,12,OCR,0,0,0,1828,8259,9,5,0,
filters.,12,OCR,0,0,0,1971,8259,9,8,0,
Your,12,OCR,0,1,0,2119,8261,9,4,0,
profile,12,OCR,0,0,0,1345,8309,9,7,0,
picture,12,OCR,0,0,0,1497,8309,9,7,0,
should,12,OCR,0,0,0,1657,8309,9,6,0,
be,12,OCR,0,0,0,1812,8309,9,2,0,
unmistakably,12,OCR,0,0,0,1873,8309,9,12,0,
about,12,OCR,0,0,0,1344,8359,9,5,0,
you,12,OCR,0,0,0,1478,8368,9,3,0,
and,12,OCR,0,0,0,1569,8359,9,3,0,
not,12,OCR,0,0,0,1660,8361,9,3,0,
a,12,OCR,0,0,0,1739,8368,9,1,0,
cropped,12,OCR,0,0,0,1772,8359,9,7,0,
group,12,OCR,0,0,0,1962,8368,9,5,0,
photo,12,OCR,0,0,0,2099,8359,9,5,0,
or,12,OCR,0,0,0,2233,8368,9,2,0,
overly,12,OCR,0,0,0,1343,8409,9,6,0,
stylised,12,OCR,0,0,0,1493,8409,9,8,0,
image.,12,OCR,0,0,0,1672,8409,9,6,0,
A,12,OCR,0,1,1,1343,8461,9,1,0,
profile,12,OCR,0,0,0,1384,8459,9,7,0,
without,12,OCR,0,0,0,1536,8459,9,7,0,
a,12,OCR,0,0,0,1713,8468,9,1,0,
photo,12,OCR,0,0,0,1747,8459,9,5,0,
may,12,OCR,0,0,0,1883,8468,9,3,0,
come,12,OCR,0,0,0,1985,8468,9,4,0,
across,12,OCR,0,0,0,2111,8468,9,6,0,
as,12,OCR,0,0,0,1344,8518,9,2,0,
incomplete,12,OCR,0,0,0,1401,8509,9,10,0,
or,12,OCR,0,0,0,1647,8518,9,2,0,
less,12,OCR,0,0,0,1706,8509,9,4,0,
"trustworthy,",12,OCR,0,0,0,1793,8509,9,12,0,
making,12,OCR,0,0,0,2075,8509,9,6,0,
it,12,OCR,0,0,0,2244,8509,9,2,0,
harder,12,OCR,0,0,0,1345,8559,9,6,0,
to,12,OCR,0,0,0,1497,8562,9,2,0,
attract,12,OCR,0,0,0,1550,8561,9,7,0,
"connections,",12,OCR,0,0,0,1705,8559,9,12,0,
"recruiters,",12,OCR,0,0,0,1986,8559,9,11,0,
or,12,OCR,0,0,0,2216,8568,9,2,0,
could,12,OCR,0,0,0,2478,2000,9,5,0,
reveal,12,OCR,0,0,0,2733,2000,9,6,0,
about,12,OCR,0,0,0,3018,2000,9,5,0,
your,12,OCR,0,0,0,2517,2135,9,4,0,
personality,12,OCR,0,0,0,2743,2114,9,11,0,
Square,12,OCR,0,1,0,1792,4403,9,6,0,
Dance,12,OCR,0,1,0,2322,4406,9,5,0,
The,12,OCR,0,1,0,1795,4575,9,3,0,
frequency,12,OCR,0,0,0,1927,4576,9,9,0,
of,12,OCR,0,0,0,2262,4576,9,2,0,
image,12,OCR,0,0,0,2351,4589,9,5,0,
change,12,OCR,0,0,0,2545,4576,9,6,0,
can,12,OCR,0,0,0,2780,4589,9,3,0,
say,12,OCR,0,0,0,2904,4589,9,3,0,
a,12,OCR,0,0,0,3027,4589,9,1,0,
lot,12,OCR,0,0,0,3083,4575,9,3,0,
about,12,OCR,0,0,0,3176,4575,9,5,0,
a,12,OCR,0,0,0,3372,4589,9,1,0,
SBrSGHEIY,12,OCR,0,0,0,3427,4516,9,9,0,
NEW,12,OCR,0,0,1,2354,4677,9,3,0,
"DAY,",12,OCR,0,0,1,2462,4677,9,4,0,
NEW,12,OCR,0,0,1,2569,4677,9,3,0,
ME:,12,OCR,0,0,1,2677,4678,9,3,0,
On,12,OCR,0,1,0,2354,4727,9,2,0,
the,12,OCR,0,0,0,2423,4726,9,3,0,
other,12,OCR,0,0,0,2501,4726,9,5,0,
end,12,OCR,0,0,0,2626,4726,9,3,0,
of,12,OCR,0,0,0,2715,4725,9,2,0,
the,12,OCR,0,0,0,2767,4726,9,3,0,
spectrum,12,OCR,0,0,0,2354,4778,9,8,0,
is,12,OCR,0,0,0,2568,4775,9,2,0,
someone,12,OCR,0,0,0,2608,4784,9,7,0,
who,12,OCR,0,0,0,2354,4826,9,3,0,
changes,12,OCR,0,0,0,2456,4825,9,7,0,
their,12,OCR,0,0,0,2638,4825,9,5,0,
picture,12,OCR,0,0,0,2750,4826,9,7,0,
too,12,OCR,0,0,0,2354,4878,9,3,0,
often.,12,OCR,0,0,0,2433,4875,9,6,0,
Dr,12,OCR,0,1,0,2570,4877,9,2,0,
Aparna,12,OCR,0,1,0,2627,4878,9,6,0,
"Ramakrishnan,",12,OCR,0,1,0,2541,4925,9,13,0,
"consultant,",12,OCR,0,0,0,2586,4976,9,11,0,
"psychiatry,",12,OCR,0,0,0,2604,5025,9,11,0,
Kokilaben,12,OCR,0,1,0,2610,5075,9,9,0,
Dhirubhai,12,OCR,0,1,0,2610,5123,9,9,0,
Ambani,12,OCR,0,1,0,2591,5173,9,6,0,
"Hospital,",12,OCR,0,1,0,2547,5223,9,9,0,
says,12,OCR,0,0,0,2741,5232,9,4,0,
that,12,OCR,0,0,0,2353,5274,9,4,0,
it,12,OCR,0,0,0,2450,5274,9,2,0,
can,12,OCR,0,0,0,2485,5282,9,3,0,
send,12,OCR,0,0,0,2569,5274,9,4,0,
different,12,OCR,0,0,0,2679,5273,9,9,0,
signals,12,OCR,0,0,0,2354,5323,9,7,0,
on,12,OCR,0,0,0,2507,5332,9,2,0,
different,12,OCR,0,0,0,2570,5323,9,9,0,
platforms.,12,OCR,0,0,0,2355,5373,9,10,0,
“It,12,OCR,0,1,0,2583,5373,9,3,0,
definitely,12,OCR,0,0,0,2354,5423,9,10,0,
shows,12,OCR,0,0,0,2354,5474,9,5,0,
that,12,OCR,0,0,0,2497,5474,9,4,0,
you,12,OCR,0,0,0,2354,5533,9,3,0,
have,12,OCR,0,0,0,2446,5524,9,4,0,
an,12,OCR,0,0,0,2558,5532,9,2,0,
active,12,OCR,0,0,0,2354,5571,9,6,0,
online,12,OCR,0,0,0,2492,5571,9,6,0,
4,12,OCR,0,0,0,2748,5557,9,1,0,
presence,12,OCR,0,0,0,2355,5630,9,8,0,
and,12,OCR,0,0,0,2558,5621,9,3,0,
=,12,OCR,0,0,0,2837,5627,9,1,0,
you,12,OCR,0,0,0,2354,5680,9,3,0,
like,12,OCR,0,0,0,2446,5672,9,4,0,
showing,12,OCR,0,0,0,2527,5671,9,7,0,
the,12,OCR,0,0,0,2714,5671,9,3,0,
new,12,OCR,0,0,0,2794,5680,9,3,0,
and,12,OCR,0,0,0,2354,5722,9,3,0,
updated,12,OCR,0,0,0,2444,5721,9,7,0,
version,12,OCR,0,0,0,2629,5721,9,7,0,
of,12,OCR,0,0,0,2799,5721,9,2,0,
yourself,12,OCR,0,0,0,2354,5771,9,8,0,
to,12,OCR,0,0,0,2541,5774,9,2,0,
others.,12,OCR,0,0,0,2593,5772,9,7,0,
Many,12,OCR,0,1,0,2752,5773,9,4,0,
a,12,OCR,0,0,0,2880,5780,9,1,0,
"time,",12,OCR,0,0,0,2353,5821,9,5,0,
it,12,OCR,0,0,0,2471,5821,9,2,0,
also,12,OCR,0,0,0,2506,5822,9,4,0,
indicates,12,OCR,0,0,0,2602,5821,9,9,0,
your,12,OCR,0,0,0,2800,5830,9,4,0,
willingness,12,OCR,0,0,0,2354,5871,9,11,0,
to,12,OCR,0,0,0,2597,5874,9,2,0,
"engage,",12,OCR,0,0,0,2650,5880,9,7,0,
your,12,OCR,0,0,0,2823,5880,9,4,0,
FACELESS,12,OCR,0,0,1,3051,4677,9,8,0,
PICTURE:,12,OCR,0,0,1,3262,4677,9,8,0,
The,12,OCR,0,1,0,3050,4726,9,3,0,
choice,12,OCR,0,0,0,3147,4725,9,6,0,
of,12,OCR,0,0,0,3306,4725,9,2,0,
a,12,OCR,0,0,0,3051,4784,9,1,0,
meaningful,12,OCR,0,0,0,3090,4775,9,10,0,
"quote,",12,OCR,0,0,0,3051,4828,9,6,0,
an,12,OCR,0,0,0,3209,4834,9,2,0,
image,12,OCR,0,0,0,3278,4825,9,5,0,
of,12,OCR,0,0,0,3051,4875,9,2,0,
"nature,",12,OCR,0,0,0,3111,4878,9,7,0,
or,12,OCR,0,0,0,3286,4884,9,2,0,
abstract,12,OCR,0,0,0,3051,4926,9,8,0,
art,12,OCR,0,0,0,3255,4928,9,3,0,
to,12,OCR,0,0,0,3333,4928,9,2,0,
reflect,12,OCR,0,0,0,3052,4975,9,7,0,
their,12,OCR,0,0,0,3221,4975,9,5,0,
mindset,12,OCR,0,0,0,3052,5025,9,7,0,
or,12,OCR,0,0,0,3249,5034,9,2,0,
values,12,OCR,0,0,0,3310,5026,9,6,0,
tends,12,OCR,0,0,0,3050,5075,9,5,0,
to,12,OCR,0,0,0,3191,5078,9,2,0,
reveal,12,OCR,0,0,0,3250,5076,9,6,0,
a,12,OCR,0,0,0,3051,5132,9,1,0,
strong,12,OCR,0,0,0,3089,5126,9,6,0,
sense,12,OCR,0,0,0,3250,5132,9,5,0,
of,12,OCR,0,0,0,3051,5173,9,2,0,
"privacy,",12,OCR,0,0,0,3111,5173,9,8,0,
a,12,OCR,0,0,0,3308,5182,9,1,0,
desire,12,OCR,0,0,0,3051,5223,9,6,0,
to,12,OCR,0,0,0,3205,5226,9,2,0,
deflect,12,OCR,0,0,0,3263,5223,9,7,0,
"attention,",12,OCR,0,0,0,3051,5273,9,10,0,
or,12,OCR,0,0,0,3289,5282,9,2,0,
even,12,OCR,0,0,0,3350,5282,9,4,0,
a,12,OCR,0,0,0,3051,5332,9,1,0,
preference,12,OCR,0,0,0,3090,5323,9,10,0,
for,12,OCR,0,0,0,3050,5373,9,3,0,
minimalism.,12,OCR,0,0,0,3133,5373,9,11,0,
A,12,OCR,0,1,1,3050,5425,9,1,0,
large-scale,12,OCR,0,0,0,3097,5424,9,11,0,
Twitter,12,OCR,0,1,0,3050,5473,9,7,0,
photo,12,OCR,0,0,0,3230,5474,9,5,0,
analysis,12,OCR,0,0,0,3051,5523,9,8,0,
"(66,000",12,OCR,0,0,0,3253,5524,9,7,0,
users),12,OCR,0,0,0,3052,5572,9,6,0,
found,12,OCR,0,0,0,3202,5571,9,5,0,
that,12,OCR,0,0,0,3050,5622,9,4,0,
users,12,OCR,0,0,0,3156,5630,9,5,0,
with,12,OCR,0,0,0,3293,5621,9,4,0,
non-face,12,OCR,0,0,0,3052,5671,9,8,0,
images,12,OCR,0,0,0,3270,5671,9,6,0,
—,12,OCR,0,0,0,3051,5741,9,1,0,
like,12,OCR,0,0,0,3097,5721,9,4,0,
artor,12,OCR,0,0,0,3188,5724,9,5,0,
